DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.06824319064617157"
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.090174674987792969"
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.073042541742324829"
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.080967634916305542"
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.1517016589641571"
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.027007902041077614"
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.019628960639238358"
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.018004180863499641"
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.020324680954217911"
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.027297275140881538"
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.036069869995117188"
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.029217015951871872"
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.032387055456638336"
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x))))+0.060680665075778961"
0, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0655559920221"
0, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0490971838833"
0, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0608205114765"
0, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0605641130832"
0, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0864041753789"
0, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0404224411816"
0, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0597216787727"
0, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.109992072956"
0, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0469016463068"
0, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0262223957172"
0, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.019638874304"
0, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0243282032165"
0, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0242256469075"
0, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0345616702339"
0, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0161689768823"
0, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0238886716736"
0, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0439968297828"
0, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0187606592794"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0189616713284"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0130879885679"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0404484645928"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.05373775312"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0258029162352"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0197981556873"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0314998140937"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.104475534071"
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0144338487421"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.00758466828338"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0052351955037"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0161793865578"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0214951016063"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0103211662183"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.00791926228546"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0125999261241"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.0417902151597"
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.988596*((1.+(0.00369167*x))/(1.+(0.00366552*x)))+0.00577353957125"
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))"
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))"
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.13967660069465637"
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.049122259020805359"
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.043598789721727371"
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.038782715797424316"
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.036949444562196732"
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.043523617088794708"
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.04994809627532959"
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.090836621820926666"
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.16102308034896851"
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.046558864414691925"
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.016374086961150169"
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.014532930217683315"
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.012927571311593056"
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.012316481210291386"
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.014507872052490711"
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.016649365425109863"
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.030278874561190605"
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))-0.053674362599849701"
1, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0332663706473"
1, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0358215162288"
1, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.034859185584"
1, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.064020196726"
1, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.035414679385"
1, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0359037081906"
1, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.125409196722"
1, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.10495358549"
1, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0371512030599"
1, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.011088789813"
1, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0119405047523"
1, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0116197285458"
1, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.021340067089"
1, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0118048926919"
1, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0119679031774"
1, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0418030625975"
1, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0349845333312"
1, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0123837352029"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0160813568275"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0148633111955"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0357721889455"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0644414949781"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.025300310839"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0247341505487"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0614986679461"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.122119520543"
1, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0321369638035"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.00536045239564"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.00495443702932"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0119240629645"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0214804976974"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.00843343702326"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.00824471674759"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0204995564111"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0407065059677"
1, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))-0.0107123212347"
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.13967660069465637"
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.049122259020805359"
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.043598789721727371"
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.038782715797424316"
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.036949444562196732"
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.043523617088794708"
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.04994809627532959"
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.090836621820926666"
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.16102308034896851"
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.046558864414691925"
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.016374086961150169"
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.014532930217683315"
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.012927571311593056"
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.012316481210291386"
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.014507872052490711"
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.016649365425109863"
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.030278874561190605"
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x))))+0.053674362599849701"
1, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0332663706473"
1, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0358215162288"
1, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.034859185584"
1, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.064020196726"
1, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.035414679385"
1, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0359037081906"
1, comb, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.125409196722"
1, comb, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.10495358549"
1, comb, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0371512030599"
1, comb, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.011088789813"
1, comb, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0119405047523"
1, comb, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0116197285458"
1, comb, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.021340067089"
1, comb, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0118048926919"
1, comb, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0119679031774"
1, comb, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0418030625975"
1, comb, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0349845333312"
1, comb, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0123837352029"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0160813568275"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0148633111955"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0357721889455"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0644414949781"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.025300310839"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0247341505487"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0614986679461"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.122119520543"
1, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0321369638035"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.00536045239564"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.00495443702932"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0119240629645"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0214804976974"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.00843343702326"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.00824471674759"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0204995564111"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0407065059677"
1, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.922748*((1.+(0.0241884*x))/(1.+(0.0223119*x)))+0.0107123212347"
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))"
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.740594*((1.+(0.178167*x))/(1.+(0.131089*x)))"
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.14621166884899139"
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.084196500480175018"
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.1036752313375473"
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.0958409383893013"
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.12738983333110809"
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.14951369166374207"
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.10855968296527863"
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.09754248708486557"
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.16564324498176575"
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.048737224191427231"
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.740594*((1.+(0.178167*x))/(1.+(0.131089*x))))-0.028065500780940056"
